"timeframe","geo2010","TotPop","TotPop_m","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
2000,"VA Tract 061 9302.07","X",".",51061930207,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,10,31,"Fauquier",0
2000,"VA Tract 061 9303.02","X",".",51061930302,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",26,16,66,"Fauquier",0
2000,"VA Tract 061 9303.03","X",".",51061930303,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,51,11,"Fauquier",0
2000,"VA Tract 061 9303.04","X",".",51061930304,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,51,11,"Fauquier",0
2000,"VA Tract 061 9304.01","X",".",51061930401,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-30,-28,3.9,"Fauquier",0
2000,"VA Tract 061 9304.02","X",".",51061930402,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4.7,5.9,44,"Fauquier",0
2000,"VA Tract 061 9304.03","X",".",51061930403,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",14,7.3,118,"Fauquier",0
2000,"VA Tract 061 9307.03","X",".",51061930703,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",25,22,24,"Fauquier",0
2000,"VA Tract 061 9307.04","X",".",51061930704,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",25,22,24,"Fauquier",0
2000,"VA Tract 061 9307.05","X",".",51061930705,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",24,33,4.4,"Fauquier",0
2000,"VA Tract 061 9307.06","X",".",51061930706,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",24,33,3.3,"Fauquier",0
2000,"VA Tract 061 9307.07","X",".",51061930707,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",24,33,3.8,"Fauquier",0
2000,"VA Tract 107 6101.01","X",".",51107610101,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",19,23,33,"Loudoun",0
2000,"VA Tract 107 6101.02","X",".",51107610102,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",19,23,33,"Loudoun",0
2000,"VA Tract 107 6102.01","X",".",51107610201,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",59,95,23,"Loudoun",0
2000,"VA Tract 107 6102.02","X",".",51107610202,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",61,97,23,"Loudoun",0
2000,"VA Tract 107 6103","X",".",51107610300,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",41,69,26,"Loudoun",0
2000,"VA Tract 107 6104","X",".",51107610400,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",48,65,32,"Loudoun",0
2000,"VA Tract 107 6105.03","X",".",51107610503,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",296,427,75,"Loudoun",0
2000,"VA Tract 107 6105.04","X",".",51107610504,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",48,53,29,"Loudoun",0
2000,"VA Tract 107 6105.05","X",".",51107610505,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",48,53,29,"Loudoun",0
2000,"VA Tract 107 6105.06","X",".",51107610506,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",492,665,155,"Loudoun",0
2000,"VA Tract 107 6105.07","X",".",51107610507,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",502,677,159,"Loudoun",0
2000,"VA Tract 107 6106.01","X",".",51107610601,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",65,100,28,"Loudoun",0
2000,"VA Tract 107 6106.02","X",".",51107610602,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",111,143,53,"Loudoun",0
2000,"VA Tract 107 6106.03","X",".",51107610603,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",110,141,52,"Loudoun",0
2000,"VA Tract 107 6106.04","X",".",51107610604,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",111,143,53,"Loudoun",0
2000,"VA Tract 107 6107.01","X",".",51107610701,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",42,68,7.3,"Loudoun",0
2000,"VA Tract 107 6107.02","X",".",51107610702,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",42,68,7.3,"Loudoun",0
2000,"VA Tract 107 6107.03","X",".",51107610703,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",41,66,9.2,"Loudoun",0
2000,"VA Tract 107 6108","X",".",51107610800,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",22,24,58,"Loudoun",0
2000,"VA Tract 107 6109","X",".",51107610900,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4.2,1.3,13,"Loudoun",0
2000,"VA Tract 107 6110.02","X",".",51107611002,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",3056,2027,2103,"Loudoun",0
2000,"VA Tract 107 6110.04","X",".",51107611004,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4695,6640,3293,"Loudoun",0
2000,"VA Tract 107 6110.05","X",".",51107611005,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",349,460,516,"Loudoun",0
2000,"VA Tract 107 6110.06","X",".",51107611006,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",3230,4283,1489,"Loudoun",0
2000,"VA Tract 107 6110.09","X",".",51107611009,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",826,784,6625,"Loudoun",0
2000,"VA Tract 107 6110.10","X",".",51107611010,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1377,1089,5448,"Loudoun",0
2000,"VA Tract 107 6110.11","X",".",51107611011,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",826,784,6625,"Loudoun",0
2000,"VA Tract 107 6110.12","X",".",51107611012,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",826,784,6625,"Loudoun",0
2000,"VA Tract 107 6110.13","X",".",51107611013,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",826,784,6625,"Loudoun",0
2000,"VA Tract 107 6110.14","X",".",51107611014,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",384,549,441,"Loudoun",0
2000,"VA Tract 107 6110.15","X",".",51107611015,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",383,549,434,"Loudoun",0
2000,"VA Tract 107 6110.16","X",".",51107611016,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",383,549,434,"Loudoun",0
2000,"VA Tract 107 6110.17","X",".",51107611017,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",383,549,434,"Loudoun",0
2000,"VA Tract 107 6110.18","X",".",51107611018,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",383,549,434,"Loudoun",0
2000,"VA Tract 107 6110.19","X",".",51107611019,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",908,1277,383,"Loudoun",0
2000,"VA Tract 107 6110.20","X",".",51107611020,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",907,1276,382,"Loudoun",0
2000,"VA Tract 107 6110.21","X",".",51107611021,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",908,1277,383,"Loudoun",0
2000,"VA Tract 107 6110.22","X",".",51107611022,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",908,1277,383,"Loudoun",0
2000,"VA Tract 107 6110.23","X",".",51107611023,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",908,1277,383,"Loudoun",0
2000,"VA Tract 107 6110.24","X",".",51107611024,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",21,28,163,"Loudoun",0
2000,"VA Tract 107 6110.25","X",".",51107611025,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",18,25,198,"Loudoun",0
2000,"VA Tract 107 6111.01","X",".",51107611101,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",36,15,722,"Loudoun",0
2000,"VA Tract 107 6111.02","X",".",51107611102,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4.8,14,21,"Loudoun",0
2000,"VA Tract 107 6112.02","X",".",51107611202,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",709,661,5158,"Loudoun",0
2000,"VA Tract 107 6112.04","X",".",51107611204,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.8,0.1,48,"Loudoun",0
2000,"VA Tract 107 6112.05","X",".",51107611205,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",51,54,102,"Loudoun",0
2000,"VA Tract 107 6112.06","X",".",51107611206,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",205,210,404,"Loudoun",0
2000,"VA Tract 107 6112.07","X",".",51107611207,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1116,1044,1758,"Loudoun",0
2000,"VA Tract 107 6112.08","X",".",51107611208,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",569,567,847,"Loudoun",0
2000,"VA Tract 107 6112.09","X",".",51107611209,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",225,225,299,"Loudoun",0
2000,"VA Tract 107 6113","X",".",51107611300,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",76,93,122,"Loudoun",0
2000,"VA Tract 107 6114","X",".",51107611400,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-2.5,-7.8,168,"Loudoun",0
2000,"VA Tract 107 6115.01","X",".",51107611501,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",40,35,52,"Loudoun",0
2000,"VA Tract 107 6115.02","X",".",51107611502,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",41,36,52,"Loudoun",0
2000,"VA Tract 107 6116.01","X",".",51107611601,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",54,55,62,"Loudoun",0
2000,"VA Tract 107 6116.02","X",".",51107611602,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",55,57,63,"Loudoun",0
2000,"VA Tract 107 6117","X",".",51107611700,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",18,4.0,79,"Loudoun",0
2000,"VA Tract 107 6118.01","X",".",51107611801,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6118.02","X",".",51107611802,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6118.03","X",".",51107611803,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6118.04","X",".",51107611804,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6118.05","X",".",51107611805,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6118.06","X",".",51107611806,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",382,559,62,"Loudoun",0
2000,"VA Tract 107 6119","X",".",51107611900,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",855,1208,339,"Loudoun",0
2000,"VA Tract 153 9001","X",".",51153900100,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",20,49,9.3,"Prince William",0
2000,"VA Tract 153 9002.01","X",".",51153900201,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",30,42,42,"Prince William",0
2000,"VA Tract 153 9002.02","X",".",51153900202,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",30,42,42,"Prince William",0
2000,"VA Tract 153 9002.03","X",".",51153900203,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",29,37,68,"Prince William",0
2000,"VA Tract 153 9003","X",".",51153900300,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",35,36,39,"Prince William",0
2000,"VA Tract 153 9004.03","X",".",51153900403,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",57,57,436,"Prince William",0
2000,"VA Tract 153 9004.04","X",".",51153900404,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-4.6,-2.8,18,"Prince William",0
2000,"VA Tract 153 9004.07","X",".",51153900407,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,21,63,"Prince William",0
2000,"VA Tract 153 9004.08","X",".",51153900408,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,21,64,"Prince William",0
2000,"VA Tract 153 9004.09","X",".",51153900409,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",9.0,8.6,436,"Prince William",0
2000,"VA Tract 153 9004.10","X",".",51153900410,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",9.0,8.6,436,"Prince William",0
2000,"VA Tract 153 9005.01","X",".",51153900501,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,25,107,"Prince William",0
2000,"VA Tract 153 9005.02","X",".",51153900502,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",27,25,107,"Prince William",0
2000,"VA Tract 153 9006","X",".",51153900600,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",8.2,9.9,98,"Prince William",0
2000,"VA Tract 153 9007.01","X",".",51153900701,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",19,30,235,"Prince William",0
2000,"VA Tract 153 9007.02","X",".",51153900702,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",19,30,235,"Prince William",0
2000,"VA Tract 153 9008.01","X",".",51153900801,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",86,77,217,"Prince William",0
2000,"VA Tract 153 9008.02","X",".",51153900802,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",86,77,217,"Prince William",0
2000,"VA Tract 153 9009.01","X",".",51153900901,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,35,27,"Prince William",0
2000,"VA Tract 153 9009.04","X",".",51153900904,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",117,152,163,"Prince William",0
2000,"VA Tract 153 9009.05","X",".",51153900905,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",96,127,176,"Prince William",0
2000,"VA Tract 153 9010.01","X",".",51153901001,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",44,55,0.7,"Prince William",0
2000,"VA Tract 153 9010.05","X",".",51153901005,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",429,376,286,"Prince William",0
2000,"VA Tract 153 9010.08","X",".",51153901008,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",76,78,192,"Prince William",0
2000,"VA Tract 153 9010.09","X",".",51153901009,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",23,11,111,"Prince William",0
2000,"VA Tract 153 9010.10","X",".",51153901010,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",23,11,111,"Prince William",0
2000,"VA Tract 153 9010.11","X",".",51153901011,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",60,60,96,"Prince William",0
2000,"VA Tract 153 9010.12","X",".",51153901012,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",69,73,93,"Prince William",0
2000,"VA Tract 153 9011","X",".",51153901100,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-24,-13,-4.2,"Prince William",0
2000,"VA Tract 153 9012.03","X",".",51153901203,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",13,13,160,"Prince William",0
2000,"VA Tract 153 9012.08","X",".",51153901208,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",26,-8.3,1055,"Prince William",0
2000,"VA Tract 153 9012.09","X",".",51153901209,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",37,43,82,"Prince William",0
2000,"VA Tract 153 9012.11","X",".",51153901211,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-9.7,-16,166,"Prince William",0
2000,"VA Tract 153 9012.12","X",".",51153901212,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",7.1,-0.7,90,"Prince William",0
2000,"VA Tract 153 9012.19","X",".",51153901219,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",78,61,72,"Prince William",0
2000,"VA Tract 153 9012.21","X",".",51153901221,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.4,-19,89,"Prince William",0
2000,"VA Tract 153 9012.22","X",".",51153901222,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-6.8,-9.8,-45,"Prince William",0
2000,"VA Tract 153 9012.23","X",".",51153901223,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-3.5,-11,73,"Prince William",0
2000,"VA Tract 153 9012.24","X",".",51153901224,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",16,5.2,115,"Prince William",0
2000,"VA Tract 153 9012.25","X",".",51153901225,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",16,5.2,115,"Prince William",0
2000,"VA Tract 153 9012.26","X",".",51153901226,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,3.5,82,"Prince William",0
2000,"VA Tract 153 9012.27","X",".",51153901227,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,3.5,82,"Prince William",0
2000,"VA Tract 153 9012.28","X",".",51153901228,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",58,56,203,"Prince William",0
2000,"VA Tract 153 9012.29","X",".",51153901229,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",58,56,211,"Prince William",0
2000,"VA Tract 153 9012.30","X",".",51153901230,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",58,56,211,"Prince William",0
2000,"VA Tract 153 9012.31","X",".",51153901231,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",43,45,127,"Prince William",0
2000,"VA Tract 153 9012.32","X",".",51153901232,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",38,40,122,"Prince William",0
2000,"VA Tract 153 9012.33","X",".",51153901233,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",31,27,84,"Prince William",0
2000,"VA Tract 153 9012.34","X",".",51153901234,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",36,34,93,"Prince William",0
2000,"VA Tract 153 9012.35","X",".",51153901235,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",76,73,55,"Prince William",0
2000,"VA Tract 153 9012.36","X",".",51153901236,"01JAN1990","31DEC2000","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",76,73,55,"Prince William",0
